T_i,B_i
752,747
892,593
412,455
82,916
597,388
966,771
347,37
300,524
689,825
1000,61
671,8
929,308
661,747
45,713
82,641
572,996
317,599
602,776
338,739
789,922
913,585
336,491
316,707
76,277
441,410
188,683
257,517
83,694
931,593
281,128
741,422
309,391
680,430
153,846
955,602
98,978
609,510
980,730
764,792
3,715
734,744
135,65
527,432
692,618
393,536
944,818
622,221
736,999
517,594
767,652
571,776
290,652
476,163
412,937
56,107
625,161
772,75
695,717
259,908
437,514
386,748
159,256
487,261
718,658
400,173
847,473
174,17
415,316
717,622
586,25
700,151
353,447
630,910
699,42
899,981
984,14
677,350
201,988
985,641
123,489
815,113
711,221
479,260
900,714
227,656
825,220
123,304
268,611
215,756
755,822
848,568
365,212
337,552
96,4
578,205
148,656
829,679
649,640
126,651
524,374
844,890
408,607
341,31
371,82
442,89
145,996
138,529
147,888
290,944
520,470
928,685
498,176
874,432
187,211
830,778
741,563
269,926
155,306
114,420
777,648
890,361
93,801
318,177
191,610
217,441
434,519
267,157
456,704
811,8
755,145
38,783
240,928
592,408
175,806
857,227
332,904
421,519
283,908
238,814
730,617
377,55
565,386
226,745
829,755
137,407
60,939
449,342
356,632
566,114
78,872
231,971
515,351
240,660
272,846
773,239
50,631
169,631
796,253
641,999
288,208
723,644
171,111
62,940
658,48
917,878
937,519
968,150
924,815
286,576
170,827
112,696
144,878
526,467
661,836
410,937
653,246
539,463
833,109
181,884
532,699
351,388
847,790
166,739
112,253
505,132
657,106
405,409
405,668
849,883
345,555
893,818
395,982
812,9
551,668
889,667
78,589
665,380
427,946
460,891
997,392
102,97
896,568
940,590
350,680
143,517
7,177
719,719
130,267
707,454
962,675
750,701
445,434
923,572
589,658
284,311
880,352
512,407
216,168
467,971
673,238
429,134
308,684
282,358
447,950
616,374
771,74
207,550
989,914
908,608
903,466
544,561
3,365
346,88
31,443
424,340
516,81
88,34
333,825
530,585
412,653
503,984
385,110
287,398
471,506
131,485
190,744
358,7
88,340
630,509
938,526
154,199
598,874
216,650
877,791
628,247
98,38
561,882
567,617
181,314
646,67
366,124
4,854
256,925
191,110
920,756
193,687
55,731
443,878
747,421
103,353
193,641
268,149
671,425
301,143
640,239
90,484
429,560
404,692
764,458
457,26
11,187
697,941
11,753
808,128
637,859
776,881
477,993
669,723
51,99
309,338
996,995
429,159
261,555
729,573
688,290
117,940
558,966
512,29
358,136
270,71
439,815
877,455
772,898
2,513
328,874
175,506
989,723
165,896
965,776
108,613
710,431
64,525
831,538
327,742
170,546
957,388
749,165
153,123
192,316
198,363
136,866
995,407
309,506
552,434
145,594
375,20
339,7
524,879
112,456
575,579
178,704
382,862
528,264
577,171
767,831
408,306
562,714
904,916
671,835
439,886
320,48
71,960
789,181
259,366
125,996
781,798
181,981
977,79
223,834
567,1
715,722
355,392
469,282
376,414
649,667
998,889
458,873
543,518
394,556
483,88
635,263
959,38
717,268
397,231
906,291
403,425
413,466
291,293
314,181
288,155
683,732
380,127
567,175
710,288
41,414
22,799
670,143
44,730
504,957
388,596
507,952
346,489
304,100
877,934
332,701
925,971
972,157
312,294
549,437
634,724
716,379
503,821
966,402
989,137
13,230
749,993
164,913
8,688
943,663
110,329
928,78
182,407
990,709
914,478
832,448
638,608
167,411
109,53
933,387
992,262
839,912
280,124
562,595
987,122
961,746
238,722
903,224
219,433
782,37
900,848
565,145
367,909
964,375
758,445
938,755
759,738
555,18
856,942
386,151
943,945
663,621
647,463
311,152
19,801
874,872
711,870
877,964
235,94
669,390
374,36
937,112
691,990
12,987
473,704
303,752
152,582
86,263
224,933
852,481
208,741
197,944
423,69
523,817
375,167
584,847
233,273
88,54
643,999
651,261
437,768
71,270
806,571
741,862
655,660
375,689
222,239
518,572
566,204
550,497
432,68
943,391
867,579
506,888
736,336
981,449
680,626
40,657
919,756
270,691
702,331
73,911
239,975
469,892
866,13
390,268
751,951
289,4
837,735
805,827
482,991
456,302
564,564
729,600
63,249
1000,61
885,943
947,486
882,278
840,936
595,512
907,539
861,181
681,883
61,345
509,941
899,505
65,740
168,648
319,482
694,949
411,8
175,756
799,931
992,413
888,25
991,355
408,672
959,685
439,105
858,128
142,765
841,826
182,624
753,153
10,208
45,765
911,482
786,625
969,459
939,739
216,316
130,104
280,927
833,928
821,984
939,530
19,889
444,6
728,306
157,746
434,210
410,76
36,608
503,707
552,797
505,823
70,303
825,439
586,494
292,984
137,478
575,27
810,737
976,952
819,707
292,324
596,451
961,809
75,470
144,441
829,189
850,324
156,520
296,511
356,981
196,501
812,725
504,391
66,130
376,304
690,547
66,598
698,74
345,616
901,443
638,722
215,400
679,453
30,505
141,586
483,87
363,630
512,420
892,50
435,574
905,147
762,645
661,681
389,564
34,17
734,290
245,487
947,411
464,930
178,837
341,132
708,819
705,95
653,412
199,295
606,530
456,608
367,299
506,919
242,135
233,109
364,444
884,380
412,317
562,711
320,417
54,576
817,969
42,371
737,227
106,411
543,236
787,32
953,699
352,228
810,598
327,314
334,289
519,51
581,664
79,351
103,880
146,57
591,120
187,27
945,846
561,253
262,52
648,4
228,957
708,431
923,167
11,362
189,308
201,446
9,678
443,545
752,536
716,4
163,448
13,736
301,307
155,587
109,598
736,424
233,375
140,56
151,426
820,412
578,621
614,690
213,167
414,240
256,871
782,541
80,701
527,698
346,69
432,649
179,210
437,56
32,179
729,795
714,828
160,938
524,416
822,259
170,642
902,774
174,845
511,796
491,679
972,57
777,362
391,351
175,135
979,22
848,770
190,397
633,997
266,754
512,118
27,70
732,593
304,823
991,715
204,399
413,392
770,288
206,190
362,402
11,135
283,217
77,602
657,669
913,202
720,182
984,272
688,490
376,326
837,778
642,195
489,787
282,671
119,776
164,296
880,694
141,623
114,384
867,510
316,737
642,210
81,260
758,348
983,515
37,687
749,666
688,652
549,555
395,54
818,528
274,54
459,718
222,759
578,221
726,268
489,396
505,985
589,992
783,818
766,320
905,650
423,10
877,534
146,951
351,487
913,52
922,41
516,82
506,769
997,484
39,64
978,546
88,564
312,431
61,511
375,130
679,531
301,680
126,841
674,681
29,420
154,8
333,813
533,979
43,874
981,105
193,461
268,450
56,780
535,720
225,205
981,695
356,341
409,805
881,605
837,930
552,180
404,702
411,84
482,346
840,999
128,582
683,589
346,921
218,528
469,366
969,998
183,316
777,651
427,661
82,40
740,637
760,723
410,924
74,637
630,546
994,320
584,32
929,904
989,969
830,998
346,376
312,919
124,401
746,627
19,969
38,185
449,594
325,429
139,887
69,634
80,387
538,389
584,117
435,399
353,98
4,805
22,179
136,721
273,501
557,405
460,51
107,363
905,150
443,220
720,806
848,37
195,271
884,985
466,113
643,480
646,674
422,591
987,474
408,837
922,900
146,966
463,306
529,124
379,650
393,925
179,748
891,827
340,817
167,121
325,662
68,867
619,170
143,273
658,916
639,755
553,460
689,689
124,665
803,52
58,609
224,887
649,157
67,238
834,953
854,848
760,846
841,598
942,293
168,606
540,599
570,676
140,480
835,657
271,788
260,429
390,884
532,439
407,896
533,303
488,165
498,418
315,13
521,692
852,930
58,140
866,84
93,287
399,397
726,763
231,231
841,953
953,501
463,670
475,959
774,594
440,940
823,28
786,627
417,364
154,441
120,594
226,238
671,498
908,236
614,936
997,88
441,333
423,387
316,979
576,206
922,919
476,217
568,499
479,296
637,440
606,301
630,557
920,576
107,189
447,874
660,268
656,897
625,337
978,73
471,968
529,640
213,879
409,236
741,996
536,590
294,477
782,594
329,612
159,7
145,72
182,218
554,854
437,566
180,649
450,108
498,474
475,3
285,951
436,647
770,652
846,597
146,532
602,388
97,19
83,178
530,575
427,880
987,480
91,226
184,413
502,107
498,58
916,232
344,437
926,997
900,530
781,49
129,362
87,394
984,553
203,355
337,377
233,500
386,946
955,778
131,393
744,34
967,210
123,512
741,512
