T_i,B_i
94,981
316,378
216,985
600,377
615,757
978,674
844,202
476,872
165,579
538,124
220,212
965,636
104,584
390,532
325,15
151,387
17,41
77,220
200,62
498,423
882,708
323,87
259,487
701,888
264,137
73,694
691,740
423,714
675,188
821,145
9,430
641,251
575,460
171,659
639,450
99,907
388,199
522,18
822,956
563,300
699,972
14,190
60,970
953,204
186,199
151,591
730,797
98,714
594,100
711,186
574,131
872,147
261,326
914,850
747,280
355,431
66,728
503,618
376,254
487,724
33,507
411,887
333,583
407,905
672,590
543,925
239,344
529,565
516,579
256,908
155,813
46,888
734,39
943,802
780,439
126,401
786,453
584,939
641,838
118,500
170,63
42,537
205,789
929,804
978,248
391,812
536,623
212,929
285,262
161,442
540,927
933,463
808,539
388,365
371,598
131,627
736,548
54,145
64,232
848,895
974,274
220,307
867,4
873,322
168,210
267,321
282,761
53,350
785,647
634,772
903,254
51,326
347,646
542,539
203,934
624,942
813,980
537,308
436,513
474,873
361,951
359,171
373,312
646,885
815,121
935,832
406,589
790,727
137,212
722,836
716,366
966,861
434,611
335,980
316,393
311,276
1,61
497,470
399,669
524,165
160,91
176,785
907,691
837,686
118,912
25,836
947,480
296,329
134,522
633,747
819,469
747,792
82,258
372,592
721,867
253,138
994,82
743,108
385,175
687,667
829,838
767,568
969,368
630,714
515,753
837,850
391,24
63,219
42,96
354,296
161,832
782,198
105,441
598,19
56,273
700,216
34,112
296,26
945,840
913,763
517,434
92,266
516,462
200,646
771,113
5,508
95,303
95,358
712,986
145,556
735,375
830,222
667,650
199,204
741,787
788,259
49,515
220,432
227,123
976,70
700,176
847,538
195,183
168,78
316,762
387,418
206,230
762,691
712,723
373,192
151,41
784,73
777,661
305,110
181,96
330,550
541,965
492,801
974,230
54,47
633,371
119,928
473,997
865,68
890,249
167,155
152,556
225,598
989,82
642,243
4,39
309,677
322,497
794,166
525,939
600,572
378,769
483,197
563,86
201,685
964,108
488,307
124,917
330,308
652,857
31,333
348,670
780,750
756,2
448,689
416,798
777,57
137,814
645,330
193,44
811,799
764,495
572,289
25,208
866,325
693,532
304,978
723,84
762,852
10,182
541,902
732,990
40,86
884,993
325,658
928,638
538,90
970,639
850,946
450,758
591,558
978,701
770,591
720,409
524,913
930,368
821,829
865,367
498,881
876,274
379,20
315,690
445,219
522,616
889,44
675,402
854,965
32,515
26,816
47,790
956,102
535,480
236,777
690,410
602,848
240,229
855,571
610,216
278,974
334,894
454,455
234,19
732,694
351,890
967,399
400,381
904,437
929,936
321,650
352,125
66,767
4,825
453,83
27,430
603,89
913,228
564,136
571,171
93,323
37,969
782,962
192,758
367,20
927,691
329,108
105,104
655,227
921,895
884,67
374,919
165,870
775,482
888,409
154,820
977,516
798,551
994,773
353,675
230,138
198,121
960,608
806,420
518,725
42,426
231,161
605,630
172,746
676,831
239,947
196,84
86,500
155,394
75,983
472,749
442,843
654,172
436,12
264,223
348,869
76,939
849,953
819,893
931,866
373,664
343,467
778,420
260,987
822,777
783,111
911,596
829,790
471,888
922,637
537,180
217,819
501,216
711,92
16,917
596,959
426,171
206,790
319,826
494,109
591,768
930,173
321,530
340,322
566,326
423,819
220,618
912,452
415,500
600,191
750,288
464,684
45,694
827,540
703,219
603,425
334,866
322,612
614,232
319,174
609,114
116,997
127,783
898,893
915,540
440,80
291,413
737,506
464,703
221,348
502,347
388,472
536,813
556,857
668,512
310,234
389,749
391,840
143,769
140,183
205,670
312,978
715,757
737,961
304,554
187,200
155,817
455,1000
266,622
322,826
785,105
495,310
364,479
651,160
400,293
78,514
505,599
82,142
291,527
941,929
12,422
546,889
590,970
811,41
164,197
622,525
123,163
817,997
113,978
872,99
68,784
437,79
609,884
859,637
144,180
766,470
478,237
151,841
529,367
796,301
837,974
296,727
497,180
419,107
283,783
151,84
480,174
931,990
443,789
281,901
687,786
569,488
870,500
598,738
880,626
415,452
362,499
943,857
864,463
259,601
668,283
844,831
307,66
482,162
200,57
900,752
320,133
179,103
661,461
356,123
248,546
310,562
241,580
12,698
958,851
746,34
467,53
434,339
276,334
20,591
2,886
348,291
804,491
275,946
198,811
910,209
877,798
43,827
868,541
372,439
203,608
400,871
945,83
541,14
532,869
622,395
930,657
387,398
957,220
497,70
791,107
99,795
140,940
285,508
99,101
719,376
149,984
515,908
479,841
568,217
279,782
343,207
347,588
805,377
25,389
265,989
736,119
896,730
397,920
296,180
988,596
296,783
476,293
182,770
236,940
573,785
487,820
593,546
996,517
173,258
505,677
980,44
406,267
335,822
88,864
84,782
221,714
12,849
752,894
478,361
253,913
922,180
277,369
769,27
636,186
771,931
904,706
2,460
241,663
37,547
474,821
721,322
957,25
784,717
915,935
69,510
571,324
483,195
536,479
716,483
574,316
814,158
592,502
203,221
336,448
225,771
939,850
955,376
764,432
962,546
673,775
449,650
907,504
118,2
853,263
390,98
319,843
295,891
474,789
973,887
533,466
673,79
24,326
966,241
479,48
123,833
438,56
626,42
449,159
947,228
532,970
759,461
262,230
313,679
381,605
592,746
49,478
430,155
260,147
803,989
465,944
257,408
791,685
218,800
466,692
304,114
91,970
430,595
68,496
3,485
920,935
457,621
754,770
492,88
667,766
630,603
105,613
764,561
797,343
736,119
307,743
601,960
65,362
835,389
800,249
9,672
563,492
1,197
380,996
152,702
448,544
624,960
17,971
470,641
598,546
444,196
969,565
211,683
595,194
899,20
959,224
955,621
943,714
991,11
424,26
291,539
874,352
668,72
790,887
370,497
240,774
336,829
650,7
109,188
762,765
587,213
346,174
5,316
69,271
626,531
23,476
987,606
690,555
518,530
216,706
134,713
355,759
415,229
884,113
988,639
977,179
406,86
820,522
372,688
563,300
252,506
804,100
612,712
555,878
498,905
434,750
295,889
387,461
226,736
575,1000
698,760
928,320
138,152
427,179
559,157
952,13
654,19
277,187
881,559
447,379
311,447
528,13
877,3
642,245
689,766
441,808
950,521
838,871
915,449
11,387
94,569
130,647
277,441
794,312
984,917
952,580
659,77
68,725
483,549
544,854
829,321
7,679
113,808
360,16
998,693
105,648
793,462
280,987
197,753
246,304
944,607
786,875
305,867
236,101
698,222
621,336
586,978
921,594
52,127
763,31
728,113
999,206
128,159
295,235
626,619
650,673
173,391
895,172
389,8
685,369
384,800
265,137
198,344
194,570
668,473
604,299
33,150
519,719
519,243
23,903
798,606
120,932
560,570
990,694
720,854
382,989
118,420
506,420
968,532
900,503
358,137
95,939
614,176
895,661
322,790
594,579
19,604
748,29
519,873
992,905
727,808
806,774
921,435
428,753
991,607
961,305
162,612
105,342
320,197
733,436
425,353
128,851
237,912
409,583
125,259
74,166
818,694
277,944
436,459
528,785
903,500
427,954
225,900
791,671
879,617
93,533
958,465
436,408
331,771
405,608
721,753
305,876
131,900
668,164
888,590
724,164
889,187
678,242
618,210
2,684
156,343
495,309
817,332
649,950
283,582
854,233
351,80
122,241
521,839
683,791
161,164
614,775
24,833
199,757
618,179
117,278
682,105
441,62
65,720
948,800
663,611
345,661
137,106
503,724
124,328
949,734
924,186
886,271
221,714
740,164
844,389
924,525
967,124
977,309
171,114
170,898
151,179
125,232
329,736
622,97
789,190
903,994
848,842
626,977
199,253
395,52
907,688
406,565
893,63
373,381
553,674
241,342
162,475
988,695
939,565
646,626
925,191
866,639
12,585
358,620
644,5
42,191
27,149
274,311
430,398
818,812
864,195
295,443
825,234
102,702
875,708
222,435
618,69
736,245
982,208
444,315
421,960
778,784
194,40
585,222
257,664
616,635
36,478
142,603
513,703
800,652
914,482
966,257
873,842
271,296
142,530
846,787
443,222
590,533
212,988
22,903
437,223
879,658
205,567
476,194
719,447
602,572
503,123
770,38
49,83
997,651
951,830
1,631
858,477
875,73
512,246
802,539
833,483
328,946
825,820
939,126
90,379
467,91
106,372
717,286
252,616
463,136
405,111
911,579
452,808
230,726
606,554
971,215
380,892
155,732
883,464
366,473
703,661
748,48
296,509
593,56
263,119
800,357
860,570
354,216
789,282
970,308
692,655
235,796
506,7
611,170
628,793
897,877
363,655
62,17
623,59
746,962
38,229
672,211
619,267
461,755
711,307
497,76
413,283
757,625
762,812
451,304
638,921
265,604
202,147
668,321
267,244
609,401
808,428
981,86
287,32
199,378
104,757
173,182
177,228
53,273
618,495
692,314
529,85
77,87
917,543
561,727
279,781
264,91
980,677
912,830
950,265
906,140
292,7
122,153
64,115
546,805
294,86
747,958
154,404
322,55
67,735
947,98
433,803
452,260
99,922
538,370
537,314
843,607
479,407
725,504
646,795
577,914
895,840
225,932
951,363
40,36
863,36
764,196
185,672
196,506
177,268
54,543
377,724
730,302
782,457
925,434
712,673
451,154
491,847
973,951
284,645
771,223
360,901
825,266
440,323
659,446
376,833
566,725
791,420
833,857
194,37
418,949
388,742
925,888
952,618
978,550
803,267
190,499
175,373
19,791
526,181
964,906
535,549
568,292
690,491
873,788
709,217
630,47
459,453
928,125
246,611
843,548
396,239
401,497
415,332
734,811
343,456
35,917
74,854
366,19
923,721
779,37
115,224
598,917
160,445
818,515
811,549
382,582
221,252
267,314
603,327
236,821
314,259
98,304
881,336
451,958
665,930
586,310
507,345
856,843
915,130
396,401
86,619
202,120
826,115
83,607
851,790
715,967
868,31
790,442
698,55
881,654
323,345
265,815
334,27
103,727
911,534
44,576
872,386
948,272
237,371
513,260
744,236
103,897
766,10
477,409
495,973
77,623
587,852
294,590
234,129
373,777
701,730
785,652
460,325
405,991
750,409
263,6
437,177
791,613
120,748
668,882
765,648
340,544
252,909
271,651
734,395
194,355
697,113
435,137
269,408
270,843
11,137
487,4
511,813
577,802
945,484
892,80
404,449
329,996
642,439
56,986
652,829
404,61
